Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,month,week_of_year,year,quarter,sales_lag_1,sales_lag_4,sales_lag_8,sales_lag_12,rolling_mean_4,rolling_std_4,rolling_mean_8,rolling_std_8,rolling_mean_12,rolling_std_12
29,2012-06-29,555954.13,0,70.99,3.577,138.1962667,9.14,6,26,2012,2,581854.5,576252.35,504963.84,633826.55,566134.6900000001,15108.56093396405,549072.7725000001,24491.959834838264,547446.1141666666,37444.088340143695
29,2012-07-06,578832.41,0,77.41,3.538,138.2296333,9.419,7,27,2012,3,555954.13,554093.15,529707.87,520493.83,561060.135,13941.283593845343,555446.55875,16800.28325155435,540956.7458333333,26160.55512711319
29,2012-07-13,514709.76,0,75.81,3.561,138.263,9.419,7,28,2012,3,578832.41,552338.76,543706.04,525200.59,567244.9500000001,15246.696878124796,561587.12625,14921.27918524723,545818.2941666667,27403.28493155718
29,2012-07-20,506705.36,0,76.57,3.61,138.2331935,9.419,7,29,2012,3,514709.76,581854.5,549665.67,497250.22,557837.7,30990.060636978014,557962.5912499999,21814.700800133647,544944.0583333332,28274.3378490564
29,2012-07-27,475158.24,0,73.52,3.701,138.2033871,9.419,7,30,2012,3,506705.36,555954.13,576252.35,504963.84,539050.415,34190.7042717868,552592.5525,28432.71385662899,545731.9866666667,26923.909366597265
29,2012-08-03,504754.74,0,72.99,3.698,138.1735806,9.419,8,31,2012,3,475158.24,578832.41,554093.15,529707.87,518851.4425,43479.85457277772,539955.7887500001,37450.38407354159,543248.1866666666,31935.2279665698
29,2012-08-10,518628.42,0,76.74,3.772,138.1437742,9.419,8,32,2012,3,504754.74,514709.76,552338.76,543706.04,500332.02499999997,17326.458784094855,533788.4875,38826.873762366406,541168.7591666667,33662.71700015501
29,2012-08-17,416881.66,0,74.92,3.84,138.1857097,9.419,8,33,2012,3,518628.42,506705.36,581854.5,549665.67,501311.68999999994,18482.58959316096,529574.6950000001,38352.40640992969,539078.9575,34263.92950692033
29,2012-08-24,615026.15,0,70.42,3.874,138.2814516,9.419,8,34,2012,3,416881.66,475158.24,555954.13,576252.35,478855.765,45118.66714017695,508953.09,49078.48950768471,528013.6233333333,48864.36432515378
29,2012-08-31,545844.91,0,71.93,3.884,138.3771935,9.419,8,35,2012,3,615026.15,504754.74,578832.41,554093.15,513822.7425,81127.5258908203,516337.09249999997,60317.13246288151,531244.7733333333,53414.25430499074
29,2012-09-07,540811.85,1,73.3,3.921,138.4729355,9.419,9,36,2012,3,545844.91,518628.42,514709.76,552338.76,524095.28500000003,82191.07087735157,512213.655,56437.221721471455,530557.42,53145.90073276488
29,2012-09-14,475127.18,0,66.42,3.988,138.5673,9.419,9,37,2012,3,540811.85,416881.66,506705.36,581854.5,529641.1425000001,82447.25017999286,515476.41625,57349.28234544225,529596.8441666666,52819.59734702154
29,2012-09-21,489079.23,0,63.38,4.056,138.6534,9.419,9,38,2012,3,475127.18,615026.15,475158.24,555954.13,544202.5225,57159.37733067745,511529.14375,59099.266439083265,520702.9008333334,52202.28442228248
29,2012-09-28,489674.23,0,62.17,4.018,138.7395,9.419,9,39,2012,3,489079.23,545844.91,504754.74,578832.41,512715.7925,35863.24836516256,513269.2675,58071.37824378901,515129.9925,51663.75835382611
29,2012-10-05,520632.8,0,62.09,4.027,138.8256,9.151,10,40,2012,4,489674.23,540811.85,518628.42,514709.76,498673.12249999994,28885.443872313273,511384.20375,58629.33893937656,507700.1441666667,47947.08190353309
29,2012-10-12,513737.0,0,54.18,4.029,138.9117,9.151,10,41,2012,4,520632.8,475127.18,416881.66,506705.36,493628.36,19216.860383190007,511634.75125,58668.988355249465,508193.7308333334,48056.16470993038
29,2012-10-19,516909.24,0,55.28,4.0,138.8336129,9.151,10,42,2012,4,513737.0,489079.23,615026.15,475158.24,503280.815,16301.813397182592,523741.66874999995,44638.23297187651,508779.70083333337,48079.23090457821
29,2012-10-26,534970.68,0,57.58,3.917,138.7281613,9.151,10,43,2012,4,516909.24,489674.23,545844.91,504754.74,510238.3175,13996.05834306839,511477.055,25237.337594493623,512258.95083333337,46921.75450090738
30,2010-02-05,465108.52,0,39.05,2.572,210.7526053,8.324,2,5,2010,1,,,,,,,,,,
30,2010-02-12,497374.57,1,37.77,2.548,210.8979935,8.324,2,6,2010,1,465108.52,,,,,,,,,
30,2010-02-19,463513.26,0,39.75,2.514,210.9451605,8.324,2,7,2010,1,497374.57,,,,,,,,,
30,2010-02-26,472330.71,0,45.31,2.561,210.9759573,8.324,2,8,2010,1,463513.26,,,,,,,,,
30,2010-03-05,472591.07,0,48.61,2.625,211.0067542,8.324,3,9,2010,1,472330.71,465108.52,,,474581.765,15671.98543248723,,,,
30,2010-03-12,468189.93,0,57.1,2.667,211.037551,8.324,3,10,2010,1,472591.07,497374.57,,,476452.4025,14572.31095051571,,,,
30,2010-03-19,445736.36,0,54.68,2.72,210.8733316,8.324,3,11,2010,1,468189.93,463513.26,,,469156.2425,4268.188345137851,,,,
30,2010-03-26,442457.35,0,51.66,2.732,210.6766095,8.324,3,12,2010,1,445736.36,472330.71,,,464712.01749999996,12810.092332023822,,,,
30,2010-04-02,457884.06,0,64.12,2.719,210.4798874,8.2,4,13,2010,2,442457.35,472591.07,465108.52,,457243.6775,15345.10494553975,465912.72125,17089.96646236403,,
30,2010-04-09,454800.96,0,65.74,2.77,210.2831653,8.2,4,14,2010,2,457884.06,468189.93,497374.57,,453566.925,11792.799141584754,465009.66375,17327.75327462264,,
30,2010-04-16,471054.16,0,67.87,2.808,210.1495463,8.2,4,15,2010,2,454800.96,445736.36,463513.26,,450219.6825,7304.9018363795085,459687.9625,11538.282101355368,,
30,2010-04-23,462454.39,0,64.21,2.795,210.1000648,8.2,4,16,2010,2,471054.16,442457.35,472330.71,,456549.1325,11744.67674262284,460630.575,12185.3136133947,,
30,2010-04-30,456140.34,0,66.93,2.78,210.0505833,8.2,4,17,2010,2,462454.39,457884.06,472591.07,465108.52,461548.3925,7074.263808328434,459396.035,11298.631428127197,464457.945,14287.302931757189
30,2010-05-07,457883.94,0,70.87,2.835,210.0011018,8.2,5,18,2010,2,456140.34,454800.96,468189.93,497374.57,461112.4625,7420.583638369183,457339.69375000003,9973.36303525391,463710.5966666667,14483.389314632339
30,2010-05-14,461868.09,0,73.08,2.854,209.9984585,8.2,5,19,2010,2,457883.94,471054.16,445736.36,463513.26,461883.2075,6668.515249725396,456051.445,8988.62527384762,460419.71083333326,9900.330109001688
30,2010-05-21,455751.84,0,74.24,2.826,210.2768443,8.2,5,20,2010,2,461868.09,462454.39,442457.35,472330.71,459586.69000000006,3066.223256597426,458067.91125,8110.58375206919,460282.61333333334,9864.924577000796
30,2010-05-28,462474.16,0,80.94,2.759,210.5552301,8.2,5,21,2010,2,455751.84,456140.34,457884.06,472591.07,457911.0525,2796.2178196540267,459729.72250000003,5345.927850047612,458901.04083333333,9159.944763851512
30,2010-06-04,458343.7,0,82.68,2.705,210.833616,8.2,6,22,2010,2,462474.16,457883.94,454800.96,468189.93,459494.50750000007,3220.440478960158,460303.485,5365.823754116237,458057.965,8200.728507057216
30,2010-06-11,445530.16,0,83.51,2.668,211.1120018,8.2,6,23,2010,2,458343.7,461868.09,471054.16,445736.36,459609.4475,3151.2587988066925,460746.3275,4979.078399431933,457237.4458333333,7562.571338841895
30,2010-06-18,447727.52,0,86.18,2.637,211.1096543,8.2,6,24,2010,2,445530.16,455751.84,462454.39,442457.35,455524.965,7215.358097950803,457555.8275,5572.695840226603,457220.26249999995,7591.259093314548
30,2010-06-25,453210.24,0,87.01,2.653,210.9950134,8.2,6,25,2010,2,447727.52,462474.16,456140.34,457884.06,453518.885,8182.0010967547705,455714.96875,6128.087545325863,457659.44333333336,6767.256580411186
30,2010-07-02,450337.47,0,82.29,2.669,210.8803726,8.099,7,26,2010,3,453210.24,458343.7,457883.94,454800.96,451202.90499999997,5752.642401853275,455348.70625,6186.318295835659,457269.9583333333,6886.60064412354
30,2010-07-09,436293.4,0,81.67,2.642,210.7657317,8.099,7,27,2010,3,450337.47,445530.16,461868.09,471054.16,449201.3475,3317.2166352165355,454405.39749999996,6318.455573106882,456898.0008333333,7147.670732408753
30,2010-07-16,438068.71,0,85.61,2.623,210.7577954,8.099,7,28,2010,3,436293.4,447727.52,455751.84,462454.39,446892.1575,7412.148491793329,451208.56125,8194.551707612472,454001.2708333333,7893.848944376396
30,2010-07-23,440491.33,0,87.17,2.608,210.8921319,8.099,7,29,2010,3,438068.71,453210.24,462474.16,456140.34,444477.455,8537.214190786968,448998.17,9125.963096481559,451969.1308333333,8624.89798638012
30,2010-07-30,437893.76,0,83.59,2.64,211.0264684,8.099,7,30,2010,3,440491.33,450337.47,458343.7,457883.94,441297.72750000004,6267.297907409313,446250.31625000003,7684.314594611635,450665.04666666663,9106.495273968416
30,2010-08-06,441407.06,0,90.3,2.627,211.1608049,8.099,8,31,2010,3,437893.76,436293.4,445530.16,461868.09,438186.80000000005,1731.6311976984255,443694.07375,6376.832303703252,448999.1983333334,9486.370855319872
30,2010-08-13,444160.07,0,89.65,2.692,211.2951413,8.099,8,32,2010,3,441407.06,438068.71,447727.52,455751.84,439465.215,1755.3129894851454,443178.68624999997,6373.854592685229,447294.1125,8775.212669825029
30,2010-08-20,447139.8,0,89.58,2.664,211.2596586,8.099,8,33,2010,3,444160.07,440491.33,453210.24,462474.16,440988.055,2585.771430134048,442732.755,6130.28250016337,446328.13166666665,8389.059822121912
30,2010-08-27,443810.78,0,86.2,2.619,211.2241759,8.099,8,34,2010,3,447139.8,437893.76,450337.47,458343.7,442650.17250000004,3941.460564764755,441973.95,4900.446309196864,445050.2683333333,6704.87563337417
30,2010-09-03,461548.98,0,82.57,2.577,211.1886931,8.099,9,35,2010,3,443810.78,441407.06,436293.4,445530.16,444129.42750000005,2350.6100363888263,441158.11374999996,3707.1626726267027,443839.1916666667,5237.361023462872
30,2010-09-10,455162.92,1,79.3,2.565,211.1532104,8.099,9,36,2010,3,461548.98,444160.07,438068.71,447727.52,449164.90750000003,8390.101147639638,444315.06124999997,7640.05265485959,445174.0933333333,7330.6525492857045
30,2010-09-17,462058.19,0,83.03,2.582,211.1806415,8.099,9,37,2010,3,455162.92,447139.8,440491.33,453210.24,451915.62,7996.738300100123,446451.8375,8024.29761558428,445793.70999999996,7861.139793908364
30,2010-09-24,448392.17,0,80.79,2.624,211.2552578,8.099,9,38,2010,3,462058.19,443810.78,437893.76,450337.47,455645.21749999997,8490.527070509446,449147.695,9262.943631007936,446531.0391666666,8958.374691681885
30,2010-10-01,445475.3,0,70.28,2.603,211.3298742,8.163,10,39,2010,4,448392.17,461548.98,441407.06,436293.4,456790.56499999994,6418.012499155076,450459.99625,8113.107220981823,446368.93083333335,8900.647531251254
30,2010-10-08,462080.47,0,65.76,2.633,211.4044906,8.163,10,40,2010,4,445475.3,455162.92,444160.07,438068.71,452772.14499999996,7402.129532337843,450968.52625,7574.206995974122,447134.0891666667,8332.267171681697
30,2010-10-15,453943.89,0,68.61,2.72,211.4713286,8.163,10,41,2010,4,462080.47,462058.19,447139.8,440491.33,454501.5325,8819.307409406103,453208.57625,7915.246649889382,449135.06916666665,8825.88953784978
30,2010-10-22,459631.74,0,70.72,2.725,211.5187208,8.163,10,42,2010,4,453943.89,448392.17,443810.78,437893.76,452472.9575,7304.974925987385,454059.08749999997,7525.9702055850585,450256.1158333334,8475.575448186919
30,2010-10-29,438334.39,0,67.51,2.716,211.5661131,8.163,10,43,2010,4,459631.74,445475.3,461548.98,441407.06,455282.85000000003,7373.405654189564,456036.7075,6450.0320608674465,452067.6141666666,7896.405069174252
30,2010-11-05,484661.87,0,58.71,2.689,211.6135053,8.163,11,44,2010,4,438334.39,462080.47,455162.92,444160.07,453497.6225,10667.949557527661,453134.88375000004,8509.176922186458,451811.55833333335,8312.38177756208
30,2010-11-12,431266.64,0,60.95,2.728,211.6608975,8.163,11,45,2010,4,484661.87,453943.89,462058.19,447139.8,459142.97250000003,19248.208469262747,456822.2525,14080.92462386181,455186.7083333333,12224.976860312128
30,2010-11-19,423707.69,0,51.71,2.771,211.5470304,8.163,11,46,2010,4,431266.64,459631.74,448392.17,443810.78,453473.66,24034.528119263407,452973.30874999997,16453.685703734707,453863.945,13916.540691177503
30,2010-11-26,462732.36,1,62.96,2.735,211.4062867,8.163,11,47,2010,4,423707.69,438334.39,445475.3,461548.98,444492.64749999996,27437.39725509264,449887.74874999997,19473.023747613042,452188.6875,16250.949314127069
30,2010-12-03,407112.22,0,50.43,2.708,211.265543,8.163,12,48,2010,4,462732.36,484661.87,462080.47,455162.92,450592.14,28310.069151081963,452044.88125,19866.264104677426,452287.3025,16316.372549170528
30,2010-12-10,428631.91,0,46.35,2.843,211.1247993,8.163,12,49,2010,4,407112.22,431266.64,453943.89,462058.19,431204.7275,23314.158310426836,445173.85,24794.070686003335,448283.07749999996,20820.83142490025
30,2010-12-17,445332.28,0,48.63,2.869,211.0645458,8.163,12,50,2010,4,428631.91,423707.69,459631.74,448392.17,430546.045,23349.018818488505,442009.85250000004,25127.835232209774,445497.55416666664,21045.151050894412
30,2010-12-24,519354.88,0,51.29,2.886,211.0646599,8.163,12,51,2010,4,445332.28,462732.36,438334.39,445475.3,435952.19249999995,23738.112551761627,440222.42,24186.197392294358,445242.5633333333,21025.41855843498
30,2010-12-31,397631.02,1,47.19,2.943,211.064774,8.163,12,52,2010,4,519354.88,407112.22,484661.87,462080.47,450107.8225,48743.537796192824,450349.98124999995,36902.66464146716,451399.195,30000.730952801816
30,2011-01-07,451077.21,0,44.24,2.976,211.0648881,8.028,1,1,2011,1,397631.02,428631.91,431266.64,453943.89,447737.5225,51673.71062281975,439471.125,38149.76813766868,446028.40750000003,33481.698041943106
30,2011-01-14,465408.72,0,34.14,2.983,211.1176713,8.028,1,2,2011,1,451077.21,445332.28,423707.69,459631.74,453348.84750000003,50102.22323466121,441947.44625000004,38184.0728991096,445789.5175,33430.27460766318
30,2011-01-21,439132.62,0,42.72,3.016,211.4864691,8.028,1,3,2011,1,465408.72,519354.88,462732.36,438334.39,458367.9575,50037.01173009514,447160.075,38184.766282197175,446270.93250000005,33688.331837530364
30,2011-01-28,425989.04,0,44.04,3.01,211.8552668,8.028,1,4,2011,1,439132.62,397631.02,407112.22,484661.87,438312.39249999996,29170.752312747496,444210.10750000004,37718.62014562461,446337.45166666666,33672.020247259126
30,2011-02-04,490970.95,0,36.33,2.989,212.2240646,8.028,2,5,2011,1,425989.04,451077.21,428631.91,431266.64,445401.89749999996,16819.086333191575,446569.71,35597.09537115621,441448.04916666663,31809.484231671668
30,2011-02-11,470921.24,1,34.61,3.022,212.5928624,8.028,2,6,2011,1,490970.95,465408.72,445332.28,423707.69,455375.3325,28839.19061640358,454362.08999999997,37860.662488024864,446423.4083333334,34617.49739683006
30,2011-02-18,417070.51,0,59.87,3.045,212.9033115,8.028,2,7,2011,1,470921.24,439132.62,519354.88,462732.36,456753.4625,29600.14725365126,457560.71,38069.1606892287,450357.8708333333,34483.80692601352
30,2011-02-25,432687.97,0,61.27,3.065,213.190421,8.028,2,8,2011,1,417070.51,425989.04,397631.02,407112.22,451237.93499999994,35454.499510443915,444775.16375,30840.609304338326,446552.71666666673,35498.56894880588
30,2011-03-04,443334.71,0,59.52,3.288,213.4775305,8.028,3,9,2011,1,432687.97,490970.95,451077.21,428631.91,452912.6675,33992.35303026304,449157.28250000003,25150.712914509582,448684.02916666673,33634.12887730887
30,2011-03-11,438529.81,0,54.69,3.459,213.7646401,8.028,3,10,2011,1,443334.71,470921.24,465408.72,445332.28,441003.6075,22674.81537073136,448189.47,25215.16397892285,449909.2625,33100.82977607108
30,2011-03-18,425470.84,0,63.26,3.488,214.0156238,8.028,3,11,2011,1,438529.81,417070.51,439132.62,519354.88,432905.75,11419.216429559709,444829.60625,24369.560775666392,449342.38999999996,33244.27672920591
30,2011-03-25,431754.01,0,70.33,3.473,214.2521573,8.028,3,12,2011,1,425470.84,432687.97,425989.04,397631.02,435005.8325,7704.483249350186,443121.88375,25287.218951437673,441518.72000000003,25388.948354290525
30,2011-04-01,437926.79,0,56.36,3.524,214.4886908,7.931,4,13,2011,2,431754.01,443334.71,490970.95,451077.21,434772.34249999997,7811.550829823822,443842.505,24806.80769130024,444362.3025,21664.32655686448
30,2011-04-08,443889.5,0,68.62,3.622,214.7252242,7.931,4,14,2011,2,437926.79,438529.81,470921.24,465408.72,433420.3625,6120.6203728169985,437211.985,15900.75895273958,443266.43416666664,21626.348000746573
30,2011-04-15,426666.92,0,71.01,3.743,214.9420631,7.931,4,15,2011,2,443889.5,425470.84,417070.51,439132.62,434760.28500000003,7930.968798723744,433833.01749999996,9155.598676715772,441473.16583333333,20485.48457204682
30,2011-04-22,445358.73,0,70.79,3.807,215.1096657,7.931,4,16,2011,2,426666.92,431754.01,432687.97,425989.04,435059.305,7473.328464893792,435032.56875000003,7026.834483245817,440434.3575,20926.284358336958
30,2011-04-29,423687.2,0,70.19,3.81,215.2772683,7.931,4,17,2011,2,445358.73,437926.79,443334.71,490970.95,438460.485,8493.781916916485,436616.41375,7807.49422921765,442048.4983333333,20452.428143889123
30,2011-05-06,438789.52,0,61.87,3.906,215.4448709,7.931,5,18,2011,2,423687.2,443889.5,438529.81,470921.24,434900.5875,11309.385958172947,434160.475,8455.553927239744,436441.5191666666,14038.234807755633
30,2011-05-13,424614.59,0,75.04,3.899,215.6124735,7.931,5,19,2011,2,438789.52,426666.92,425470.84,417070.51,433625.5925,10190.31290506855,434192.93875,8475.201503078637,433763.8758333334,9037.382339317835
30,2011-05-20,435102.2,0,68.36,3.907,215.3834778,7.931,5,20,2011,2,424614.59,445358.73,431754.01,432687.97,433112.51,10696.564242708486,434085.90750000003,8605.491571321225,434392.54916666663,7969.91662732169
30,2011-05-27,429305.82,0,76.86,3.786,215.1544822,7.931,5,21,2011,2,435102.2,423687.2,437926.79,443334.71,430548.37750000006,7548.49477032274,434504.43124999997,8557.162444818734,434593.73500000004,7953.4302879976385
30,2011-06-03,432808.48,0,83.82,3.699,214.9254865,7.931,6,22,2011,2,429305.82,438789.52,443889.5,438529.81,431953.0325,6258.734953937077,433426.81000000006,8607.289956745115,433424.6608333333,7573.7835808027485
30,2011-06-10,424697.05,0,84.71,3.648,214.6964908,7.931,6,23,2011,2,432808.48,424614.59,426666.92,425470.84,430457.77249999996,4566.775262267414,432041.68250000005,7503.940938115796,432947.88333333336,7401.311335952362
30,2011-06-17,435481.03,0,87.54,3.637,214.6513538,7.931,6,24,2011,2,424697.05,435102.2,445358.73,431754.01,430478.3875,4531.6572012518145,431795.44875,7734.287420964632,432883.4008333333,7475.3758323329475
30,2011-06-24,422715.74,0,85.72,3.594,214.7441108,7.931,6,25,2011,2,435481.03,429305.82,423687.2,437926.79,430573.09500000003,4662.569494545284,430560.73624999996,5808.358565686798,433193.98583333334,7501.5651658185825
30,2011-07-01,428782.38,0,87.57,3.524,214.8368678,7.852,7,26,2011,3,422715.74,432808.48,438789.52,443889.5,428925.575,6177.740038322329,430439.30375,5980.201900068826,431926.39833333326,7903.5155752438195
30,2011-07-08,419764.37,0,89.16,3.48,214.9296249,7.852,7,27,2011,3,428782.38,424697.05,424614.59,426666.92,427919.05000000005,5638.693678794198,429188.41125,4940.23035724008,430667.4716666667,6973.139611774917
30,2011-07-15,420515.63,0,91.05,3.575,215.0134426,7.852,7,28,2011,3,419764.37,435481.03,435102.2,445358.73,426685.88,6962.262278806592,428582.13375,5803.856664529938,430092.2591666666,7590.509719215597
30,2011-07-22,423441.76,0,90.27,3.651,215.0749122,7.852,7,29,2011,3,420515.63,422715.74,429305.82,423687.2,422944.53,4088.431254440457,426758.8125,5753.936305764654,428022.0008333334,6331.661245912708
30,2011-07-29,414245.96,0,91.56,3.682,215.1363819,7.852,7,30,2011,3,423441.76,428782.38,432808.48,438789.52,423126.03500000003,4091.003418704187,426025.805,5756.631842589501,428001.54750000004,6347.314129352512
30,2011-08-05,431798.64,0,94.22,3.684,215.1978515,7.852,8,31,2011,3,414245.96,419764.37,424697.05,424614.59,419491.93000000005,3840.2926780052235,423705.49,6343.284927187053,425956.2508333333,6507.403745504536
30,2011-08-12,412224.67,0,92.32,3.638,215.2593211,7.852,8,32,2011,3,431798.64,420515.63,435481.03,435102.2,422500.4975,7289.684890774372,424593.18875000003,6968.015282040603,426554.92166666663,6700.352193998631
30,2011-08-19,414450.61,0,90.11,3.554,215.3229307,7.852,8,33,2011,3,412224.67,423441.76,422715.74,429305.82,420427.75749999995,9016.400701078974,421686.14375000005,6619.241893610363,424648.46083333326,7277.155699199394
30,2011-08-26,387944.83,0,92.07,3.523,215.386897,7.852,8,34,2011,3,414450.61,414245.96,428782.38,432808.48,418179.97000000003,9134.519352315612,420653.0025,7065.554029359848,423410.5266666667,7665.995404583661
30,2011-09-02,369722.32,0,91.94,3.533,215.4508632,7.852,9,35,2011,3,387944.83,431798.64,419764.37,424697.05,411604.6875,18037.629442493035,415548.30875,12787.990793231587,419671.88916666666,12240.794425698514
30,2011-09-09,370897.82,1,78.87,3.546,215.5148295,7.852,9,36,2011,3,369722.32,412224.67,420515.63,435481.03,396085.60750000004,21284.092975443866,409293.0525,20402.903106177022,415090.6616666667,18747.273749798627
30,2011-09-16,382914.66,0,80.62,3.526,215.6944378,7.852,9,37,2011,3,370897.82,414450.61,423441.76,422715.74,385753.895,20864.77102197334,403090.82625000004,23768.093665537104,409708.7275,21438.539114203857
30,2011-09-23,391837.56,0,75.68,3.467,216.0282356,7.852,9,38,2011,3,382914.66,387944.83,414245.96,428782.38,377869.9075,8980.47469777047,398024.93875,23121.00895662269,406391.9708333334,22304.605587295933
30,2011-09-30,387001.13,0,78.91,3.355,216.3620333,7.852,9,39,2011,3,391837.56,369722.32,431798.64,419764.37,378843.08999999997,10515.856180999006,395223.88875,22214.739195885606,403313.23583333334,21467.114122230778
30,2011-10-07,417528.26,0,71.64,3.285,216.6958311,7.441,10,40,2011,4,387001.13,370897.82,412224.67,420515.63,383162.79250000004,8953.128804182268,389624.19999999995,16619.745925832936,400582.9658333334,21267.130776643735
30,2011-10-14,410711.99,0,69.79,3.274,217.0048261,7.441,10,41,2011,4,417528.26,382914.66,414450.61,423441.76,394820.4025,15571.682295882312,390287.14875,17719.444502645703,400334.0183333333,21028.741287494762
30,2011-10-21,428958.53,0,65.16,3.353,217.1650042,7.441,10,42,2011,4,410711.99,391837.56,387944.83,414245.96,401769.73500000004,14663.50149842549,389819.82125,17026.89097929581,399273.20416666666,20055.645798008092
30,2011-10-28,426151.88,0,65.46,3.372,217.3251824,7.441,10,43,2011,4,428958.53,387001.13,369722.32,431798.64,411049.97750000004,17712.008153309594,394946.53375,21867.9889888472,400499.25166666665,21455.058854702067
30,2011-11-04,432359.04,0,56.01,3.332,217.4853605,7.441,11,44,2011,4,426151.88,417528.26,370897.82,412224.67,420837.665,8320.07181697529,402000.22875,21669.393712156263,400028.6883333334,20756.7371914963
30,2011-11-11,409686.63,0,59.8,3.297,217.6455387,7.441,11,45,2011,4,432359.04,410711.99,382914.66,414450.61,424545.36,9565.087500962438,409682.88125,19889.159868568164,401706.55250000005,22567.052531068937
30,2011-11-18,436462.63,0,61.9,3.308,217.8670218,7.441,11,46,2011,4,409686.63,428958.53,391837.56,387944.83,424289.02,10060.311253912838,413029.3775,16745.663873272533,401309.5541666667,22363.464121323603
30,2011-11-25,452163.93,1,56.43,3.236,218.1130269,7.441,11,47,2011,4,436462.63,426151.88,387001.13,369722.32,426165.045,11774.890872335462,418607.51125,16098.005176369088,405352.70416666666,24049.811845768094
30,2011-12-02,412385.75,0,48.72,3.172,218.3590319,7.441,12,48,2011,4,452163.93,432359.04,417528.26,370897.82,432668.0575,17537.85740231014,426752.86125,14194.146103406934,412222.8383333333,24712.36277751615
30,2011-12-09,436741.02,0,41.44,3.158,218.605037,7.441,12,49,2011,4,412385.75,409686.63,410711.99,382914.66,427674.735,20283.595622610537,426110.0475,14776.097622003694,415680.16583333333,21033.613041070414
30,2011-12-16,441265.08,0,50.56,3.159,218.8217928,7.441,12,50,2011,4,436741.02,436462.63,428958.53,391837.56,434438.3325,16430.79782792679,429363.67625,13729.84251145136,420165.69583333336,19057.527995567434
30,2011-12-23,492022.68,0,46.54,3.112,218.9995495,7.441,12,51,2011,4,441265.08,452163.93,426151.88,387001.13,435638.945,16799.346925264486,430901.995,14353.237060720323,424284.65583333327,17669.166417959696
30,2011-12-30,376777.45,1,45.16,3.129,219.1773063,7.441,12,52,2011,4,492022.68,412385.75,432359.04,417528.26,445603.6325,33444.105742542466,439135.84500000003,25670.750878396426,433036.45166666666,22790.439216914237
30,2012-01-06,457030.86,0,48.1,3.157,219.355063,7.057,1,1,2012,1,376777.45,436741.02,409686.63,410711.99,436701.5575,47159.84361464214,432188.14625,33952.47172198779,429640.55083333334,27797.36885328438
30,2012-01-13,447023.91,0,45.0,3.261,219.5328198,7.057,1,2,2012,1,457030.86,441265.08,436462.63,428958.53,441774.0175,48244.21253827056,438106.17500000005,33594.323565693594,433500.4566666666,28143.759216723996
30,2012-01-20,438760.62,0,52.21,3.268,219.6258417,7.057,1,3,2012,1,447023.91,492022.68,452163.93,426151.88,443213.725,48309.845281798145,439426.335,33727.75925133912,435005.905,28361.05076803794
30,2012-01-27,433037.66,0,50.79,3.29,219.7188636,7.057,1,4,2012,1,438760.62,376777.45,412385.75,432359.04,429898.21,36193.12895446019,437750.92125,33335.25154509153,436056.6333333333,28236.496326891727
30,2012-02-03,434080.74,0,55.83,3.36,219.8118854,7.057,2,5,2012,1,433037.66,457030.86,436741.02,409686.63,443963.2625,10433.375078017132,440332.41000000003,31857.2333449444,436113.18500000006,28229.096207219336
30,2012-02-10,451365.99,1,46.52,3.409,219.9049073,7.057,2,6,2012,1,434080.74,447023.91,441265.08,436462.63,438225.7325,6371.579895479556,439999.875,31913.910702313442,438146.0275,27004.846769343392
30,2012-02-17,435109.11,0,45.03,3.51,220.0651993,7.057,2,7,2012,1,451365.99,438760.62,492022.68,452163.93,439311.2525,8413.008107618954,441262.48875,32169.901977856727,439387.9741666666,27261.86754504096
30,2012-02-24,425215.71,0,54.81,3.555,220.275944,7.057,2,8,2012,1,435109.11,433037.66,376777.45,412385.75,438398.375,8686.340625312341,434148.2925,24786.779024571253,437966.7391666667,26978.355577752212
30,2012-03-02,438640.61,0,59.3,3.63,220.4866886,7.057,3,9,2012,1,425215.71,434080.74,457030.86,436741.02,436442.8875,10895.063195737188,440203.075,10662.251389643347,439035.9025,26112.749901741183
30,2012-03-09,446617.89,0,57.16,3.669,220.6974332,7.057,3,10,2012,1,438640.61,451365.99,447023.91,441265.08,437582.855,10803.692977994331,437904.29375,8218.246422780392,439194.20166666666,26103.329374373687
30,2012-03-16,413617.45,0,63.39,3.734,220.8498468,7.057,3,11,2012,1,446617.89,435109.11,438760.62,492022.68,436395.83,8872.810143144226,437853.54125,8154.891366443811,439640.2691666666,26187.534761134128
30,2012-03-23,430222.97,0,62.96,3.787,220.9244858,7.057,3,12,2012,1,413617.45,425215.71,433037.66,376777.45,431022.915,14582.0250558259,434710.645,11790.181901558988,433106.5,21244.5612802907
30,2012-03-30,449603.91,0,67.87,3.845,220.9991248,7.057,3,13,2012,1,430222.97,438640.61,434080.74,457030.86,432274.73,14125.08977080906,434358.80874999997,11888.822860292075,437560.2933333333,11916.233368421186
30,2012-04-06,461511.92,0,69.02,3.891,221.0737638,6.891,4,14,2012,2,449603.91,446617.89,451365.99,447023.91,435015.555,16616.07703075162,436299.205,13047.295571227323,436941.38083333336,10968.184976633545
